,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
247,43, Private, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, South, <=50K
248,34, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1579,40, United-States, <=50K
249,52, Private, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
250,37, Self-emp-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
251,24, Private, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
252,31, Self-emp-inc, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
253,47, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
254,25, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
255,28, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
256,38, State-gov, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
257,39, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States, <=50K
258,32, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Mexico, <=50K
259,24, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
260,43, Federal-gov, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
261,66, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5556,0,40, United-States, >50K
262,32, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
263,59, State-gov, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
264,28, Private, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,25, United-States, <=50K
265,27, Private, HS-grad,9, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
266,37, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
267,38, Private, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, ?, >50K
268,19, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
269,42, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,55, United-States, <=50K
270,35, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
271,36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
272,42, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
273,43, Private, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
274,37, Private, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
275,33, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
276,19, Private, HS-grad,9, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
277,31, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
278,26, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
279,62, Local-gov, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
280,51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
281,36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
282,58, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
283,33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,32, United-States, >50K
284,62, ?, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,3411,0,50, United-States, <=50K
285,38, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
286,41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
287,55, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
288,60, Self-emp-not-inc, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,42, United-States, <=50K
289,39, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, United-States, >50K
290,53, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, >50K
291,38, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
292,32, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
293,43, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
294,42, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,50, United-States, >50K
295,34, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
296,58, ?, 12th,8, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
297,51, Private, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
298,36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
299,27, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
300,27, Private, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Mexico, <=50K
301,49, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,26, United-States, >50K
302,41, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K
303,57, Local-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
304,61, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2352,50, United-States, <=50K
305,52, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50K
306,45, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
307,40, Local-gov, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,40, ?, >50K
308,41, Self-emp-inc, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
309,31, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
310,19, Self-emp-not-inc, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
311,41, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,40, United-States, >50K
312,53, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
313,55, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, United-States, >50K
314,50, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
315,45, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?, <=50K
316,35, Private, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
317,41, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
318,35, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2051,45, United-States, <=50K
319,57, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
320,51, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K
321,21, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
322,27, Private, Some-college,10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1980,40, Philippines, <=50K
323,65, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,6514,0,35, United-States, >50K
324,61, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
325,32, ?, 7th-8th,4, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
326,46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688,0,40, United-States, >50K
327,52, Private, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
328,33, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
329,45, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
330,27, Private, 5th-6th,3, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,35, Mexico, <=50K
331,59, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,43, United-States, >50K
332,19, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,32, United-States, <=50K
333,31, Private, Bachelors,13, Separated, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
334,33, Federal-gov, Assoc-voc,11, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
335,33, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
336,45, Local-gov, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,1506,0,45, United-States, <=50K
337,45, Local-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
338,28, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
339,29, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
340,44, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
341,48, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
342,51, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50K
343,43, Self-emp-not-inc, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
344,65, Private, 9th,5, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,24, United-States, <=50K
345,37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
346,46, Private, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, United-States, >50K
347,37, Self-emp-inc, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,2559,50, United-States, >50K
348,65, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,20051,0,40, United-States, >50K
349,46, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,75, United-States, >50K
350,41, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
351,50, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,40, United-States, >50K
352,44, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
353,67, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,48, United-States, >50K
354,45, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States, >50K
355,68, ?, 1st-4th,2, Divorced, ?, Not-in-family, White, Female,0,0,20, United-States, <=50K
356,30, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
357,41, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
358,22, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
359,43, Private, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, United-States, <=50K
360,45, Private, 7th-8th,4, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
361,38, Private, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,28, United-States, <=50K
362,37, Private, HS-grad,9, Never-married, Sales, Not-in-family, Black, Male,0,0,44, United-States, <=50K
363,22, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States, <=50K
364,44, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States, >50K
365,36, Private, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
366,23, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
367,49, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
368,23, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic, <=50K
369,44, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
370,55, Self-emp-inc, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, ?, >50K
371,17, Private, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
372,47, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,40, United-States, >50K
373,48, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
374,48, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,40, United-States, >50K
375,30, Private, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
376,33, Private, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
377,23, ?, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
378,53, Private, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
379,41, Federal-gov, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States, <=50K
380,43, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, United-States, >50K
381,47, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
382,49, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
383,57, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
384,39, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
385,59, State-gov, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
386,43, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
387,45, Private, Some-college,10, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
388,54, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
389,34, Local-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
390,25, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
391,31, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
392,57, Federal-gov, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
